InvoiceNo,InvoiceDate,CustomerID
538488,12-12-10 12:41,13715
538497,12-12-10 12:44,14684
538499,12-12-10 12:46,17819
538501,12-12-10 12:51,13715
538503,12-12-10 12:56,17188
538504,12-12-10 13:01,16011
538507,12-12-10 13:26,15547
538508,12-12-10 13:32,15998
538509,12-12-10 13:37,14413
538510,12-12-10 13:47,18004
538511,12-12-10 13:56,13959
538512,12-12-10 14:03,16665
538513,12-12-10 14:21,15454
538514,12-12-10 14:27,15044
538515,12-12-10 14:43,17937
538516,12-12-10 14:49,14608
538517,12-12-10 16:05,17618
538518,12-12-10 16:14,14505
538519,12-12-10 16:20,18037
538521,13-12-10 9:02,14180
538522,13-12-10 9:09,16210
538523,13-12-10 9:29,13198
538525,13-12-10 9:39,12540
538526,13-12-10 9:49,13225
538527,13-12-10 9:52,15361
538528,13-12-10 9:57,15689
538529,13-12-10 10:24,14290
538532,13-12-10 10:31,13209
538533,13-12-10 10:31,14796
538534,13-12-10 10:36,15881
538535,13-12-10 10:39,17790
538537,13-12-10 10:41,12747
538541,13-12-10 10:46,17428
538557,13-12-10 10:52,17790
538558,13-12-10 10:58,13069
538565,13-12-10 11:11,13069
538567,13-12-10 11:23,13999
538576,13-12-10 11:29,14498
538591,13-12-10 11:44,14741
538592,13-12-10 11:47,15854
538593,13-12-10 11:51,16701
538594,13-12-10 11:57,16927
538596,13-12-10 12:10,17990
538597,13-12-10 12:26,15555
538625,13-12-10 12:50,14544
538626,13-12-10 12:57,17338
538629,13-12-10 13:10,17799
538630,13-12-10 13:25,14565
538631,13-12-10 13:27,13408
538633,13-12-10 13:28,16726
538634,13-12-10 13:28,14085
538635,13-12-10 13:32,17303
538636,13-12-10 13:50,14639
538637,13-12-10 13:52,17611
538638,13-12-10 14:16,17231
538639,13-12-10 14:24,17179
538640,13-12-10 14:32,17524
538641,13-12-10 14:36,15640
538644,13-12-10 14:39,12476
538645,13-12-10 14:52,13269
538646,13-12-10 14:55,17293
538648,13-12-10 14:56,17937
538651,13-12-10 15:07,15311
538652,13-12-10 15:12,17890
538653,13-12-10 15:12,13089
538654,13-12-10 15:13,13089
538655,13-12-10 15:16,17375
538656,13-12-10 15:20,17371
538657,13-12-10 15:26,15867
538658,13-12-10 15:34,17969
538659,13-12-10 15:36,14625
538660,13-12-10 15:37,15808
538661,13-12-10 15:42,15194
538662,13-12-10 15:44,15159
538663,13-12-10 15:45,15159
538664,13-12-10 15:46,14733
538665,13-12-10 15:56,17576
538667,13-12-10 16:01,12748
538668,13-12-10 16:17,13211
538669,13-12-10 16:18,12748
538671,13-12-10 16:38,15777
538679,13-12-10 17:03,16455
538683,13-12-10 17:40,14525
538685,14-12-10 9:39,15694
538687,14-12-10 9:50,13324
538688,14-12-10 9:50,14829
538689,14-12-10 9:52,13050
538697,14-12-10 10:18,13948
538706,14-12-10 10:34,14667
538707,14-12-10 10:38,17894
538708,14-12-10 10:43,16202
538709,14-12-10 10:46,16442
538710,14-12-10 10:48,18075
538714,14-12-10 11:01,14524
538715,14-12-10 11:03,14907
538716,14-12-10 11:04,14907
538719,14-12-10 11:10,15602
538721,14-12-10 11:11,17526
538722,14-12-10 11:12,17975
538744,14-12-10 11:26,15356
538753,14-12-10 11:29,14901
538783,14-12-10 11:38,14961
538785,14-12-10 11:39,14961
538795,14-12-10 11:42,13267
538796,14-12-10 11:43,17041
538797,14-12-10 11:44,17685
538799,14-12-10 11:48,15039
538800,14-12-10 11:51,16458
538801,14-12-10 11:51,16083
538807,14-12-10 12:06,17194
538808,14-12-10 12:11,14057
538809,14-12-10 12:17,15514
538810,14-12-10 12:18,14871
538811,14-12-10 12:22,13178
538812,14-12-10 12:25,18044
538814,14-12-10 12:30,15983
538815,14-12-10 12:30,18219
538816,14-12-10 12:35,16812
538817,14-12-10 12:38,16191
538826,14-12-10 12:58,12370
538827,14-12-10 12:59,14298
538828,14-12-10 13:00,14298
538829,14-12-10 13:00,16191
538830,14-12-10 13:01,14298
538831,14-12-10 13:02,18144
538832,14-12-10 13:03,17158
538836,14-12-10 13:09,12748
538839,14-12-10 13:10,14606
538841,14-12-10 13:11,16899
538843,14-12-10 13:18,16033
538844,14-12-10 13:19,14680
538845,14-12-10 13:19,16531
538846,14-12-10 13:22,14606
538848,14-12-10 13:28,17404
538849,14-12-10 13:31,14415
538850,14-12-10 13:31,16499
538851,14-12-10 13:32,16556
538852,14-12-10 13:33,17372
538853,14-12-10 13:35,16805
538854,14-12-10 13:44,13102
538855,14-12-10 13:50,16503
538856,14-12-10 13:51,14057
538857,14-12-10 13:58,15311
538858,14-12-10 13:58,16553
538859,14-12-10 13:59,16553
538860,14-12-10 14:02,17757
538862,14-12-10 14:11,16710
538863,14-12-10 14:15,16919
538864,14-12-10 14:26,17739
538865,14-12-10 14:37,13238
538866,14-12-10 14:40,17841
538868,14-12-10 14:42,17017
538869,14-12-10 14:50,15107
538870,14-12-10 14:54,12829
538871,14-12-10 15:02,14051
538872,14-12-10 15:13,13097
538875,14-12-10 15:18,13756
538878,14-12-10 15:43,13767
538879,14-12-10 15:50,15392
538886,14-12-10 16:07,13846
538888,14-12-10 16:23,17912
538890,14-12-10 16:39,12867
538892,14-12-10 16:53,16422
538894,14-12-10 17:22,16161
538895,15-12-10 9:07,14401
538896,15-12-10 9:09,16145
538899,15-12-10 9:49,16817
538900,15-12-10 9:51,13078
538901,15-12-10 9:58,17629
538902,15-12-10 10:04,14150
538903,15-12-10 10:17,13496
538905,15-12-10 10:31,13611
538907,15-12-10 10:40,15373
538908,15-12-10 10:41,16954
538909,15-12-10 10:48,13491
538910,15-12-10 10:54,17454
538917,15-12-10 10:57,17449
538935,15-12-10 11:08,18168
538942,15-12-10 11:14,17346
538943,15-12-10 11:15,14060
538944,15-12-10 11:21,13295
538945,15-12-10 11:22,17230
538951,15-12-10 11:26,16782
538967,15-12-10 11:32,13495
538968,15-12-10 11:34,15384
538991,15-12-10 11:53,17511
538992,15-12-10 11:56,15950
538993,15-12-10 12:01,15512
538994,15-12-10 12:05,17525
538995,15-12-10 12:05,13458
538996,15-12-10 12:06,15465
538998,15-12-10 12:08,15061
538999,15-12-10 12:09,16003
539000,15-12-10 12:27,13092
539001,15-12-10 12:29,16353
539002,15-12-10 12:30,14527
539004,15-12-10 12:43,13426
539005,15-12-10 12:47,16638
539006,15-12-10 12:54,15101
539007,15-12-10 13:00,17894
539008,15-12-10 13:21,17033
539009,15-12-10 13:24,13221
539010,15-12-10 13:24,15005
539011,15-12-10 13:25,14201
539012,15-12-10 13:26,17858
539014,15-12-10 13:37,17692
539015,15-12-10 13:38,15822
539016,15-12-10 13:49,13418
539017,15-12-10 13:50,13418
539018,15-12-10 14:00,16134
539019,15-12-10 14:12,17551
539030,15-12-10 14:25,13089
539032,15-12-10 14:25,18050
539033,15-12-10 14:26,16365
539034,15-12-10 14:29,16161
539036,15-12-10 14:35,14913
539038,15-12-10 14:45,15641
539039,15-12-10 15:00,13124
539040,15-12-10 15:14,17214
539041,15-12-10 15:34,15456
539042,15-12-10 15:37,15062
539043,15-12-10 15:45,12928
539044,15-12-10 15:47,15727
539046,15-12-10 15:50,17980
539047,15-12-10 16:03,15290
539048,15-12-10 16:19,17752
539049,15-12-10 16:21,15615
539050,15-12-10 16:21,12577
539051,15-12-10 16:24,15615
539052,15-12-10 16:26,15615
539053,15-12-10 16:32,16725
539056,15-12-10 16:38,16725
539064,15-12-10 16:50,17912
539075,15-12-10 17:28,17189
539076,16-12-10 8:03,16525
539077,16-12-10 8:05,13089
539078,16-12-10 8:10,13408
539079,16-12-10 8:39,17496
539080,16-12-10 8:41,16607
539082,16-12-10 9:22,13317
539083,16-12-10 9:23,13317
539084,16-12-10 9:31,13890
539085,16-12-10 9:35,12748
539086,16-12-10 9:35,17001
539087,16-12-10 9:44,13093
539088,16-12-10 9:45,13093
539089,16-12-10 9:46,15246
539091,16-12-10 9:52,13756
539092,16-12-10 10:08,15482
539093,16-12-10 10:10,15482
539094,16-12-10 10:12,13021
539095,16-12-10 10:18,16037
539096,16-12-10 10:19,13089
539098,16-12-10 10:28,14841
539099,16-12-10 10:30,16670
539101,16-12-10 10:35,16029
539102,16-12-10 10:37,16029
539103,16-12-10 10:38,16985
539105,16-12-10 10:43,14825
539106,16-12-10 10:51,16705
539107,16-12-10 10:52,16705
539108,16-12-10 11:03,16013
539109,16-12-10 11:07,16013
539111,16-12-10 11:11,14414
539112,16-12-10 11:15,13468
539113,16-12-10 11:24,12494
539118,16-12-10 11:27,15563
539142,16-12-10 11:35,14849
539143,16-12-10 11:35,14849
539144,16-12-10 11:36,12980
539160,16-12-10 11:43,16746
539181,16-12-10 11:51,12748
539185,16-12-10 11:53,16470
539196,16-12-10 12:09,18055
539201,16-12-10 12:11,14878
539211,16-12-10 12:15,16743
539212,16-12-10 12:20,17146
539213,16-12-10 12:23,12877
539214,16-12-10 12:31,17062
539215,16-12-10 12:42,15574
539216,16-12-10 12:42,12748
539217,16-12-10 12:46,15394
539218,16-12-10 12:48,15574
539219,16-12-10 12:55,17951
539222,16-12-10 13:00,14621
539225,16-12-10 13:02,15379
539226,16-12-10 13:05,14309
539240,16-12-10 13:15,15194
539243,16-12-10 13:21,18116
539246,16-12-10 13:33,14606
539247,16-12-10 13:33,15311
539248,16-12-10 13:33,17288
539249,16-12-10 13:43,14709
539250,16-12-10 13:44,15157
539252,16-12-10 14:17,17744
539254,16-12-10 14:25,13199
539255,16-12-10 14:26,16316
539256,16-12-10 14:27,15601
539257,16-12-10 14:29,16210
539259,16-12-10 14:32,13050
539261,16-12-10 14:34,15620
539262,16-12-10 14:35,15789
539263,16-12-10 14:36,16560
539264,16-12-10 15:02,15224
539266,16-12-10 15:07,17068
539267,16-12-10 15:23,13534
539268,16-12-10 15:24,13534
539269,16-12-10 15:27,17580
539272,16-12-10 15:29,15759
539275,16-12-10 15:34,13408
539280,16-12-10 15:40,14373
539281,16-12-10 15:45,18176
539282,16-12-10 15:45,16770
539283,16-12-10 15:47,14092
539285,16-12-10 15:59,15366
539286,16-12-10 16:05,14735
539288,16-12-10 16:28,17857
539290,16-12-10 16:36,16271
539292,16-12-10 16:42,16539
539293,16-12-10 16:42,18223
539294,16-12-10 16:45,15532
539295,16-12-10 16:54,13767
539296,16-12-10 17:01,16816
539297,16-12-10 17:20,17691
539298,16-12-10 17:29,14180
539299,16-12-10 17:30,14180
539303,16-12-10 17:34,16684
539304,16-12-10 17:36,16684
539305,16-12-10 17:37,14334
539306,16-12-10 17:38,17659
539307,16-12-10 17:43,13694
539308,16-12-10 17:48,17412
539309,16-12-10 17:49,16945
539310,16-12-10 17:51,14344
539311,16-12-10 17:53,14643
539312,16-12-10 18:01,15197
539313,16-12-10 18:18,14220
539314,16-12-10 18:20,13874
539315,16-12-10 18:23,18260
539316,16-12-10 18:38,17848
539317,16-12-10 19:04,17392
539318,16-12-10 19:09,12348
539319,16-12-10 19:10,12967
539320,16-12-10 19:16,14911
539321,16-12-10 19:19,14723
539322,16-12-10 19:22,14713
539324,16-12-10 19:51,14985
539325,17-12-10 8:20,13004
539326,17-12-10 9:22,14560
539327,17-12-10 9:24,12600
539328,17-12-10 9:37,13854
539330,17-12-10 9:38,12370
539331,17-12-10 9:39,16013
539332,17-12-10 9:45,12931
539333,17-12-10 9:52,13627
539334,17-12-10 10:12,12748
539335,17-12-10 10:32,15291
539336,17-12-10 10:34,17790
539338,17-12-10 10:54,17404
539351,17-12-10 11:23,12551
539353,17-12-10 11:30,12782
539374,17-12-10 11:40,14769
539379,17-12-10 11:43,15780
539391,17-12-10 11:51,12417
539395,17-12-10 11:52,12471
539398,17-12-10 11:53,12471
539400,17-12-10 12:00,12971
539401,17-12-10 12:02,12709
539403,17-12-10 12:21,12647
539404,17-12-10 12:24,17315
539405,17-12-10 12:38,12621
539406,17-12-10 12:43,16711
539407,17-12-10 12:56,12726
539408,17-12-10 12:56,12720
539410,17-12-10 13:17,16353
539411,17-12-10 13:29,14243
539414,17-12-10 13:45,16931
539415,17-12-10 13:49,15204
539416,17-12-10 13:56,17888
539417,17-12-10 13:57,17007
539418,17-12-10 13:58,17007
539419,17-12-10 14:10,12431
539420,17-12-10 14:15,15160
539421,17-12-10 14:21,14016
539422,17-12-10 14:23,13033
539423,17-12-10 14:24,15811
539435,17-12-10 14:46,12691
539439,17-12-10 15:14,13869
539440,17-12-10 15:15,16607
539442,17-12-10 15:39,16558
539443,17-12-10 15:52,14031
539444,17-12-10 15:52,14146
539445,17-12-10 15:57,17865
539446,17-12-10 15:58,12705
539447,17-12-10 16:00,12395
539450,17-12-10 16:53,15570
539452,17-12-10 17:06,15856
539454,17-12-10 17:12,17377
539455,17-12-10 17:17,12748
539456,17-12-10 17:23,16885
539459,17-12-10 17:33,12839
539460,17-12-10 18:07,12931
539461,19-12-10 10:21,17243
539462,19-12-10 11:19,14032
539463,19-12-10 11:19,18077
539464,19-12-10 11:35,17913
539465,19-12-10 11:38,16684
539466,19-12-10 12:46,12668
539468,19-12-10 13:31,15044
539469,19-12-10 13:59,17841
539470,19-12-10 14:03,14472
539471,19-12-10 14:16,17358
539472,19-12-10 14:23,15581
539473,19-12-10 14:24,14911
539474,19-12-10 14:27,15581
539475,19-12-10 14:41,16686
539477,19-12-10 14:58,18245
539478,19-12-10 15:07,17343
539483,19-12-10 15:31,17218
539484,19-12-10 15:44,15640
539487,20-12-10 9:22,16153
539488,20-12-10 9:37,12377
539489,20-12-10 9:41,16684
539490,20-12-10 10:00,17069
539491,20-12-10 10:09,14646
539496,20-12-10 10:38,13050
539497,20-12-10 10:41,12944
539498,20-12-10 10:48,15279
539501,20-12-10 11:08,17085
539502,20-12-10 11:14,14099
539551,20-12-10 11:38,12721
539561,20-12-10 11:41,16422
539564,20-12-10 11:45,18092
539567,20-12-10 11:58,13104
539570,20-12-10 12:05,15078
539571,20-12-10 12:06,15078
539572,20-12-10 12:14,14113
539578,20-12-10 12:45,13027
539579,20-12-10 12:51,16713
539580,20-12-10 12:51,15312
539581,20-12-10 12:51,16143
539586,20-12-10 13:08,14298
539587,20-12-10 13:10,14298
539588,20-12-10 13:11,14527
539590,20-12-10 13:21,14733
539591,20-12-10 13:24,14062
539592,20-12-10 13:27,13319
539593,20-12-10 13:31,13319
539594,20-12-10 13:31,17621
539597,20-12-10 13:52,17090
539604,20-12-10 14:06,16353
539607,20-12-10 14:10,12681
539609,20-12-10 14:15,15527
539610,20-12-10 14:33,14606
539628,20-12-10 14:49,18097
539629,20-12-10 14:51,14062
539630,20-12-10 14:59,17230
539633,20-12-10 15:09,17230
539634,20-12-10 15:12,17230
539635,20-12-10 15:14,14051
539636,20-12-10 15:15,12481
539637,20-12-10 15:22,14083
539639,20-12-10 15:26,14083
539641,20-12-10 15:30,15311
539642,20-12-10 15:35,15867
539645,20-12-10 16:03,17230
539646,20-12-10 16:04,17230
539647,20-12-10 16:08,15460
539653,20-12-10 16:50,13564
539654,20-12-10 17:05,17340
539658,21-12-10 9:34,17213
539659,21-12-10 9:47,15034
539660,21-12-10 9:48,15581
539662,21-12-10 10:18,14135
539663,21-12-10 10:26,17961
539664,21-12-10 10:30,14135
539666,21-12-10 10:41,16029
539675,21-12-10 10:51,12971
539676,21-12-10 10:54,12423
539688,21-12-10 11:00,12678
539716,21-12-10 12:57,17990
539717,21-12-10 13:03,15208
539720,21-12-10 13:22,16996
539721,21-12-10 13:34,17306
539722,21-12-10 13:45,14911
539723,21-12-10 13:49,14737
539724,21-12-10 13:53,13029
539725,21-12-10 13:58,17211
539727,21-12-10 14:26,12678
539728,21-12-10 14:26,16270
539730,21-12-10 14:54,13487
539731,21-12-10 15:05,14646
539732,21-12-10 15:09,16996
539752,21-12-10 15:43,12515
539754,21-12-10 16:06,12748
539755,21-12-10 16:08,17961
539760,21-12-10 17:16,17400
539761,22-12-10 10:29,17593
539762,22-12-10 10:29,13953
539764,22-12-10 11:07,14533
539766,22-12-10 11:11,14092
539826,22-12-10 12:39,15044
539828,22-12-10 12:44,15044
539829,22-12-10 12:47,12734
539831,22-12-10 13:17,14606
539835,22-12-10 13:39,16477
539836,22-12-10 13:46,17894
539837,22-12-10 13:48,14532
539840,22-12-10 14:28,12383
539858,22-12-10 16:19,18092
539859,22-12-10 16:23,17905
539864,23-12-10 9:55,15562
539865,23-12-10 9:59,15587
539867,23-12-10 10:38,13922
539920,23-12-10 11:06,14085
539921,23-12-10 11:09,12748
539933,23-12-10 11:24,15235
539946,23-12-10 11:46,13817
539953,23-12-10 12:03,12748
539954,23-12-10 12:04,13777
539957,23-12-10 12:58,12585
539978,23-12-10 14:06,13165
539981,23-12-10 14:35,13304
539982,23-12-10 14:40,15311
539984,23-12-10 14:58,14911
539985,23-12-10 15:16,15856
539987,23-12-10 15:32,12748
539988,23-12-10 16:06,18116
539993,01-04-11 10:00,13313
540001,01-04-11 10:22,18097
540002,01-04-11 10:23,16656
540003,01-04-11 10:37,16875
540004,01-04-11 10:37,13094
540005,01-04-11 10:38,17315
540013,01-04-11 11:30,16255
540014,01-04-11 11:34,14606
540015,01-04-11 11:40,13319
540016,01-04-11 11:42,16282
540017,01-04-11 11:48,13963
540019,01-04-11 12:18,12957
540020,01-04-11 12:45,14462
540021,01-04-11 12:51,17841
540022,01-04-11 12:57,17188
540023,01-04-11 12:58,15039
540024,01-04-11 13:03,15039
540025,01-04-11 13:22,17428
540027,01-04-11 13:30,14210
540028,01-04-11 13:38,14180
540029,01-04-11 13:47,16029
540031,01-04-11 13:50,17975
540032,01-04-11 13:50,13397
540033,01-04-11 14:12,13680
540040,01-04-11 14:20,12483
540043,01-04-11 14:21,15164
540059,01-04-11 14:33,17457
540060,01-04-11 14:40,14732
540073,01-04-11 14:47,16814
540093,01-04-11 15:24,16725
540094,01-04-11 15:33,14221
540095,01-04-11 15:40,14553
540096,01-04-11 15:43,13253
540098,01-04-11 15:50,16241
540099,01-04-11 16:41,15808
540113,01-05-11 9:11,13126
540114,01-05-11 9:44,15498
540115,01-05-11 9:51,15235
540120,01-05-11 10:08,17675
540121,01-05-11 10:35,16145
540122,01-05-11 10:39,13694
540126,01-05-11 10:45,13798
540130,01-05-11 10:46,13798
540146,01-05-11 10:51,15002
540148,01-05-11 10:58,14189
540149,01-05-11 11:00,12921
540153,01-05-11 11:25,15841
540157,01-05-11 11:41,15311
540159,01-05-11 11:47,16112
540160,01-05-11 11:50,15769
540161,01-05-11 11:52,16719
540162,01-05-11 11:52,13089
540163,01-05-11 11:52,13089
540166,01-05-11 12:09,13629
540167,01-05-11 12:13,16600
540168,01-05-11 12:15,13715
540169,01-05-11 12:20,14527
540170,01-05-11 12:21,13767
540172,01-05-11 12:29,18109
540173,01-05-11 12:32,15661
540174,01-05-11 12:35,16353
540175,01-05-11 12:37,16532
540176,01-05-11 12:40,17511
540178,01-05-11 12:42,12681
540179,01-05-11 12:54,16033
540180,01-05-11 13:05,15984
540181,01-05-11 13:09,13199
540182,01-05-11 13:29,14739
540183,01-05-11 13:37,15093
540184,01-05-11 13:40,15266
540185,01-05-11 13:40,14653
540187,01-05-11 13:53,15358
540188,01-05-11 13:57,16771
540239,01-05-11 14:48,12682
540240,01-05-11 15:09,17585
540242,01-05-11 15:30,15046
540245,01-05-11 15:42,13082
540247,01-05-11 15:56,15464
540248,01-05-11 15:57,15034
540249,01-05-11 16:00,15298
540251,01-05-11 16:06,12748
540253,01-05-11 16:28,13225
540257,01-05-11 17:33,12748
540258,01-06-11 8:52,14045
540259,01-06-11 9:00,18226
540260,01-06-11 9:40,13097
540261,01-06-11 9:57,13089
540262,01-06-11 10:01,14045
540263,01-06-11 10:03,18062
540264,01-06-11 10:20,17949
540265,01-06-11 10:46,15271
540267,01-06-11 11:12,12415
540268,01-06-11 11:25,13458
540269,01-06-11 11:39,14135
540273,01-06-11 11:57,17368
540274,01-06-11 11:59,14618
540275,01-06-11 12:11,13680
540276,01-06-11 12:16,14680
540277,01-06-11 12:18,14258
540278,01-06-11 12:31,15719
540279,01-06-11 12:32,13368
540280,01-06-11 12:37,12386
540288,01-06-11 12:45,17634
540316,01-06-11 13:00,16676
540345,01-06-11 13:19,14299
540348,01-06-11 13:56,12841
540349,01-06-11 14:07,15379
540350,01-06-11 14:14,18283
540351,01-06-11 14:26,12735
540353,01-06-11 14:53,13764
540354,01-06-11 14:58,13576
540357,01-06-11 15:14,13093
540358,01-06-11 15:25,13599
540359,01-06-11 15:29,18041
540361,01-06-11 15:41,13408
540362,01-06-11 15:42,13656
540363,01-06-11 15:54,12971
540364,01-06-11 16:03,14505
540365,01-06-11 16:12,12413
540370,01-06-11 16:25,13094
540371,01-06-11 16:35,14312
540372,01-06-11 16:41,13081
540373,01-06-11 17:10,13280
540374,01-06-11 17:19,15845
540383,01-06-11 17:47,16422
540387,01-06-11 17:58,16306
540395,01-06-11 18:24,14702
540396,01-06-11 18:33,14031
540397,01-06-11 18:57,13187
540399,01-07-11 9:23,14047
540401,01-07-11 9:31,16013
540402,01-07-11 9:31,16567
540404,01-07-11 9:40,12947
540405,01-07-11 9:50,14828
540406,01-07-11 9:53,13798
540407,01-07-11 9:55,16839
540408,01-07-11 9:55,16013
540409,01-07-11 10:00,16019
540410,01-07-11 10:04,12530
540411,01-07-11 10:24,16551
540412,01-07-11 10:27,13842
540413,01-07-11 10:29,15194
540414,01-07-11 10:32,12481
540415,01-07-11 10:47,16889
540416,01-07-11 10:55,16473
540420,01-07-11 11:13,12829
540452,01-07-11 11:49,13750
540453,01-07-11 11:54,13426
540454,01-07-11 11:57,16191
540455,01-07-11 12:07,12583
540456,01-07-11 12:14,13534
540457,01-07-11 12:26,14217
540458,01-07-11 12:28,12501
540459,01-07-11 12:35,16191
540460,01-07-11 12:44,15607
540461,01-07-11 12:44,15139
540462,01-07-11 12:45,16779
540463,01-07-11 13:13,12489
540464,01-07-11 13:17,14298
540465,01-07-11 13:30,17707
540466,01-07-11 13:34,15649
540467,01-07-11 13:39,18198
540469,01-07-11 14:04,12484
540471,01-07-11 14:21,15601
540472,01-07-11 14:22,18179
540473,01-07-11 14:31,17284
540475,01-07-11 14:43,15311
540477,01-07-11 14:49,13233
540478,01-07-11 14:53,15769
540479,01-07-11 15:19,14889
540480,01-07-11 15:27,12480
540481,01-07-11 15:42,16955
540482,01-07-11 15:48,14672
540489,01-07-11 16:32,13593
540493,01-07-11 16:34,14867
540496,01-07-11 17:18,15485
540498,01-09-11 10:06,17243
540499,01-09-11 10:21,16923
540500,01-09-11 10:26,15465
540501,01-09-11 10:43,13162
540502,01-09-11 10:50,13183
540504,01-09-11 11:02,13668
540505,01-09-11 11:05,17095
540506,01-09-11 11:12,17796
540507,01-09-11 11:20,12939
540508,01-09-11 11:20,14810
540509,01-09-11 11:27,14800
540510,01-09-11 11:32,15611
540511,01-09-11 11:34,14472
540512,01-09-11 11:39,17114
540513,01-09-11 11:41,13758
540514,01-09-11 11:43,15708
540515,01-09-11 11:54,15059
540516,01-09-11 12:01,16326
540517,01-09-11 12:02,17128
540518,01-09-11 12:03,14761
540519,01-09-11 12:12,12793
540520,01-09-11 12:31,17555
540521,01-09-11 12:46,12651
540522,01-09-11 12:50,13102
540523,01-09-11 12:51,13069
540524,01-09-11 12:53,16735
540525,01-09-11 13:02,16833
540526,01-09-11 13:41,14606
540528,01-09-11 13:50,17800
540529,01-09-11 13:50,16748
540530,01-09-11 14:02,14755
540531,01-09-11 14:03,16549
540532,01-09-11 14:11,14702
540533,01-09-11 14:12,15005
540534,01-09-11 14:17,12971
540536,01-09-11 14:21,17757
